Year,Name,Sex,Count
1978,GORM,M,4
1978,GRACE,F,9
1978,GRETA,F,4
1978,GRETE,F,64
1978,GRETHE,F,31
1978,GRO,F,109
1978,GRY,F,85
1978,GRZEGORZ,M,82
1978,GUDMUND,M,7
1978,GUDRUN,F,8
1978,GUNHILD,F,44
1978,GUNN,F,103
1978,GUNNAR,M,74
1978,GUNNHILD,F,21
1978,GUNVOR,F,10
1978,GURI,F,20
1978,GURO,F,83
1978,GUSTAV,M,13
1978,GYDA,F,10
1978,HAAKON,M,20
1978,HAKON,M,99
1978,HALIMA,F,7
1978,HALLGEIR,M,20
1978,HALLVARD,M,19
1978,HALVARD,M,22
1978,HALVOR,M,32
1978,HAMID,M,8
1978,HANA,F,6
1978,HANAN,F,12
1978,HANNA,F,36
1978,HANNAH,F,4
1978,HANNE,F,341
1978,HANS,M,274
1978,HANS-PETTER,M,7
1978,HARALD,M,99
1978,HARIS,M,4
1978,HARRIET,F,4
1978,HARRY,M,8
1978,HASAN,M,8
1978,HASSAN,M,25
1978,HATICE,F,4
1978,HAVAR,M,10
1978,HAVARD,M,201
1978,HEDDA,F,25
1978,HEDVIG,F,7
1978,HEGE,F,329
1978,HEIDI,F,350
1978,HELEN,F,46
1978,HELENA,F,14
1978,HELENE,F,126
1978,HELGA,F,29
1978,HELGE,M,105
1978,HELLE,F,26
1978,HENNING,M,118
1978,HENRIETTE,F,75
1978,HENRIK,M,151
1978,HENRY,M,12
1978,HENRYK,M,4
1978,HERDIS,F,8
1978,HERMANN,M,5
1978,HILDE,F,347
1978,HILDEGUNN,F,45
1978,HOGNE,M,5
1978,HOLGER,M,5
1978,HONG,F,6
1978,HUBERT,M,13
1978,HUGO,M,17
1978,HUSSEIN,M,6
1978,IBRAHIM,M,23
1978,IDA,F,138
1978,IDAR,M,13
1978,IDUN,F,7
1978,IEVA,F,5
1978,IGOR,M,17
1978,ILONA,F,7
1978,IMAN,F,5
1978,IMRAN,M,14
1978,INA,F,46
1978,INE,F,13
1978,INES,F,4
1978,INGA,F,32
1978,INGAR,M,20
1978,INGE,M,50
1978,INGEBORG,F,46
1978,INGEBRIGT,M,4
1978,INGELIN,F,9
1978,INGER,F,177
1978,INGER-JOHANNE,F,6
1978,INGER-LISE,F,16
1978,INGERID,F,5
1978,INGJERD,F,15
1978,INGRI,F,4
1978,INGRID,F,221
1978,INGRIDA,F,8
1978,INGUN,F,8
1978,INGUNN,F,107
1978,INGVALD,M,4
1978,INGVAR,M,14
1978,INGVE,M,6
1978,INGVILD,F,130
1978,INGVILL,F,23
1978,IREN,F,18
1978,IRENA,F,6
1978,IRENE,F,109
1978,IRENEUSZ,M,12
1978,IRINA,F,38
1978,IRIS,F,16
1978,IRMELIN,F,8
1978,IRYNA,F,7
1978,ISABEL,F,5
1978,ISABELL,F,6
1978,ISABELLA,F,5
1978,ISABELLE,F,9
1978,ISAK,M,7
1978,ISELIN,F,19
1978,ISMAIL,M,9
1978,IVAN,M,28
1978,IVANA,F,9
1978,IVAR,M,66
1978,IVER,M,7
1978,IVO,M,6
1978,IWONA,F,16
1978,IZABELA,F,14
1978,JACEK,M,40
1978,JACK,M,9
1978,JACOB,M,14
1978,JACQUELINE,F,10
1978,JAHN,M,15
1978,JAKOB,M,23
1978,JAKUB,M,12
1978,JAMAL,M,4
1978,JAMES,M,26
1978,JAMILA,F,5
1978,JAN,M,572
1978,JAN-ERIK,M,15
1978,JANA,F,11
1978,JANE,F,45
1978,JANET,F,8
1978,JANICKE,F,21
1978,JANIS,M,12
1978,JANITA,F,5
1978,JANNE,F,209
1978,JANNICHE,F,11
1978,JANNICKE,F,96
1978,JANNIKE,F,26
1978,JANUSZ,M,8
1978,JARDAR,M,6
1978,JARL,M,16
1978,JARLE,M,87
1978,JAROSLAW,M,35
1978,JASMINA,F,9
1978,JASON,M,5
1978,JEAN,M,9
1978,JEANETT,F,10
1978,JEANETTE,F,136
1978,JELENA,F,22
1978,JENNIE,F,6
1978,JENNIFER,F,18
1978,JENNY,F,35
1978,JENS,M,75
1978,JESPER,M,7
1978,JESSICA,F,15
1978,JILL,F,10
1978,JIM,M,40
1978,JIMMY,M,25
1978,JO,M,37
1978,JOACHIM,M,58
1978,JOACIM,M,5
1978,JOAKIM,M,52
1978,JOANNA,F,49
1978,JOAO,M,9
1978,JOAR,M,28
1978,JOEL,M,6
1978,JOFRID,F,5
1978,JOHAN,M,89
1978,JOHANN,M,4
1978,JOHANNA,F,20
1978,JOHANNE,F,20
1978,JOHANNES,M,34
1978,JOHN,M,238
1978,JOHNNY,M,56
1978,JOLANTA,F,18
1978,JOMAR,M,5
1978,JON,M,261
1978,JONAS,M,65
1978,JONATHAN,M,6
1978,JONE,M,10
1978,JONNY,M,29
1978,JORAN,M,12
1978,JORGE,M,12
1978,JORGEN,M,155
1978,JORID,F,6
1978,JORN,M,113
1978,JORUN,F,7
1978,JORUND,M,15
1978,JORUNN,F,56
1978,JOSE,M,23
1978,JOSEPH,M,9
1978,JOSEPHINE,F,4
1978,JOSTEIN,M,106
1978,JOZEF,M,13
1978,JUAN,M,20
1978,JUDITH,F,15
1978,JULIA,F,34
1978,JULIAN,M,6
1978,JULIANA,F,7
1978,JULIANNE,F,5
1978,JULIE,F,50
1978,JULIUS,M,8
1978,JUNE,F,53
1978,JURGITA,F,13
1978,JUSTYNA,F,25
1978,KAI,M,103
1978,KAIA,F,11
1978,KAISA,F,5
1978,KAJ,M,5
1978,KAJA,F,21
1978,KAMAL,M,5
1978,KAMIL,M,14
1978,KAMILA,F,10
1978,KAMILLA,F,26
1978,KARE,M,47
1978,KAREN,F,73
1978,KARI,F,151
1978,KARI-ANNE,F,15
1978,KARIANNE,F,86
1978,KARIM,M,8
1978,KARIN,F,71
1978,KARINA,F,83
1978,KARINE,F,26
1978,KARL,M,84
1978,KAROL,M,12
1978,KAROLINA,F,12
1978,KAROLINE,F,41
1978,KAROLIS,M,4
1978,KARSTEN,M,13
1978,KASPER,M,7
1978,KATARINA,F,17
1978,KATARZYNA,F,70
1978,KATE,F,16
1978,KATHARINA,F,21
1978,KATHERINE,F,9
1978,KATHRINE,F,121
1978,KATINKA,F,4
1978,KATJA,F,15
1978,KATRIN,F,15
1978,KATRINA,F,5
1978,KATRINE,F,125
1978,KAY,M,36
1978,KAZIMIERZ,M,9
1978,KELLY,F,5
1978,KEN,M,35
1978,KENNET,M,5
1978,KENNETH,M,373
1978,KENT,M,101
1978,KESTUTIS,M,7
1978,KETIL,M,43
1978,KEVIN,M,30
1978,KHADIJA,F,6
1978,KHALED,M,15
1978,KHALID,M,8
1978,KIM,F,17
1978,KIM,M,225
1978,KINE,F,79
1978,KINGA,F,9
1978,KIRSTEN,F,28
1978,KIRSTI,F,41
1978,KITTY,F,6
1978,KJARTAN,M,42
1978,KJELL,M,164
1978,KJELLAUG,F,4
1978,KJERSTI,F,196
1978,KJERSTIN,F,7
1978,KJETIL,M,325
1978,KLARA,F,4
1978,KLAUS,M,14
1978,KNUT,M,256
1978,KONRAD,M,14
1978,KRISTEL,F,5
1978,KRISTEN,M,8
1978,KRISTER,M,17
1978,KRISTI,F,6
1978,KRISTIAN,M,316
1978,KRISTIN,F,428
1978,KRISTINA,F,82
1978,KRISTINE,F,200
1978,KRISTOFFER,M,63
1978,KRYSTIAN,M,15
1978,KRZYSZTOF,M,108
1978,KURT,M,41
1978,KYRRE,M,30
1978,LAILA,F,124
1978,LARISA,F,6
1978,LARS,M,596
1978,LARS-ERIK,M,21
1978,LASSE,M,93
1978,LAURA,F,22
1978,LEIF,M,88
1978,LEILA,F,14
1978,LEIV,M,7
1978,LENA,F,145
1978,LENE,F,346
1978,LENNART,M,7
1978,LEO,M,5
1978,LEON,M,6
1978,LEONARD,M,4
1978,LEONARDO,M,4
1978,LESZEK,M,11
1978,LEYLA,F,7
1978,LIDIA,F,4
1978,LILIAN,F,5
1978,LILIANA,F,8
1978,LILL,F,49
1978,LILLIAN,F,61
1978,LILLY,F,12
1978,LINA,F,44
1978,LINAS,M,9
1978,LINDA,F,629
1978,LINDIS,F,4
1978,LINE,F,198
1978,LINN,F,198
1978,LINNEA,F,4
1978,LISA,F,61
1978,LISBET,F,8
1978,LISBETH,F,64
1978,LISE,F,136
1978,LISS,F,9
1978,LIV,F,134
1978,LIVE,F,17
1978,LIZ,F,9
1978,LIZA,F,6
1978,LONE,F,15
1978,LOTTE,F,11
1978,LOUISE,F,20
1978,LUCA,M,5
1978,LUIS,M,13
1978,LUKAS,M,5
1978,LUKASZ,M,49
1978,MA,F,5
1978,MACIEJ,M,41
1978,MADELEINE,F,8
1978,MADS,M,47
1978,MAGDA,F,4
1978,MAGDALENA,F,52
1978,MAGNAR,M,16
1978,MAGNE,M,79
1978,MAGNHILD,F,13
1978,MAGNUS,M,159
1978,MAHAMED,M,4
1978,MAHMOUD,M,14
1978,MAI,F,19
1978,MAIKEN,F,12
1978,MAJ,F,7
1978,MAJA,F,32
1978,MALGORZATA,F,34
1978,MALI,F,7
1978,MALIK,M,4
1978,MALIN,F,44
1978,MANTAS,M,5
1978,MANUEL,M,10
1978,MARC,M,4
1978,MARCEL,M,8
1978,MARCIN,M,156
1978,MARCO,M,5
1978,MARCUS,M,16
1978,MAREK,M,69
1978,MAREN,F,35
1978,MARGARET,F,8
1978,MARGARETH,F,18
1978,MARGARITA,F,8
1978,MARGIT,F,7
1978,MARGRETE,F,20
1978,MARGRETHE,F,52
1978,MARGUNN,F,10
1978,MARI,F,128
1978,MARIA,F,375
1978,MARIAM,F,9
1978,MARIAN,F,9
1978,MARIAN,M,24
1978,MARIANA,F,10
1978,MARIANN,F,70
1978,MARIANNE,F,475
1978,MARIE,F,97
1978,MARIELLE,F,6
1978,MARIJA,F,14
1978,MARINA,F,26
1978,MARIO,M,11
1978,MARION,F,26
1978,MARIT,F,202
1978,MARITA,F,114
1978,MARIUS,M,249
1978,MARIUSZ,M,81
1978,MARK,M,13
1978,MARKO,M,15
1978,MARKUS,M,18
1978,MARLEN,F,8
1978,MARTA,F,50
1978,MARTE,F,131
1978,MARTHA,F,15
1978,MARTHE,F,93
1978,MARTIN,M,233
1978,MARTINA,F,7
1978,MARTINE,F,17
1978,MARY,F,28
1978,MARYAM,F,16
1978,MARYAN,F,6
1978,MARZENA,F,4
1978,MATEUSZ,M,9
1978,MATHIAS,M,19
1978,MATHILDE,F,10
1978,MATHIS,M,6
1978,MATS,M,52
1978,MATTHEW,M,10
1978,MATTHIAS,M,10
1978,MATTIAS,M,5
1978,MATTIS,M,7
1978,MAX,M,5
1978,MAY,F,132
1978,MAY-BRITT,F,29
1978,MAY-LISS,F,4
1978,MAYA,F,6
1978,MEHDI,M,4
1978,MEHMET,M,16
1978,MELANIE,F,7
1978,MELINDA,F,4
1978,MELISSA,F,9
1978,MERETE,F,121
1978,MERETHE,F,72
1978,METTE,F,124
1978,MIA,F,21
1978,MICHAEL,M,87
1978,MICHAELA,F,4
1978,MICHAL,M,70
1978,MICHELLE,F,20
1978,MIE,F,6
1978,MIGUEL,M,10
1978,MIKAEL,M,24
1978,MIKAL,M,13
1978,MIKKEL,M,14
1978,MILAN,M,13
1978,MILDRID,F,5
1978,MILENA,F,6
1978,MINA,F,9
1978,MINDAUGAS,M,38
1978,MIRIAM,F,32
1978,MIRJAM,F,11
1978,MIROSLAV,M,8
1978,MIROSLAW,M,34
1978,MOHAMAD,M,15
1978,MOHAMED,M,38
1978,MOHAMMAD,M,65
1978,MOHAMMED,M,48
1978,MONA,F,191
1978,MONICA,F,399
1978,MONIKA,F,138
1978,MORGAN,M,16
1978,MORTEN,M,457
1978,MUHAMMAD,M,27
1978,MUNA,F,10
1978,MUSTAFA,M,20
1978,MY,F,7
1978,NADA,F,5
1978,NADIA,F,30
1978,NADINE,F,7
1978,NADJA,F,5
1978,NAIMA,F,7
1978,NANCY,F,19
1978,NANNA,F,9
1978,NARVE,M,4
1978,NATALIA,F,34
1978,NATALIE,F,4
1978,NATASHA,F,5
1978,NELLY,F,4
1978,NERIJUS,M,22
1978,NGOC,F,6
1978,NICHOLAS,M,6
1978,NICLAS,M,5
1978,NICOLAI,M,12
1978,NICOLAS,M,8
1978,NICOLE,F,8
1978,NIELS,M,7
1978,NIKLAS,M,7
1978,NIKOLA,M,5
1978,NIKOLAI,M,21
1978,NIKOLAY,M,14
1978,NILS,M,155
1978,NINA,F,368
1978,NJAL,M,6
1978,NORA,F,30
1978,NORBERT,M,14
1978,NORUNN,F,4
1978,NOUR,F,6
1978,ODD,M,162
1978,ODDBJORN,M,26
1978,ODDGEIR,M,9
1978,ODDMUND,M,7
1978,ODDNY,F,7
1978,ODDRUN,F,7
1978,ODDVAR,M,18
1978,ODDVEIG,F,5
1978,ODIN,M,4
1978,OISTEIN,M,16
1978,OIVIND,M,24
1978,OKSANA,F,14
1978,OLA,M,76
1978,OLAF,M,10
1978,OLAUG,F,6
1978,OLAV,M,98
1978,OLE,M,428
1978,OLE-CHRISTIAN,M,6
1978,OLE-JORGEN,M,5
1978,OLE-KRISTIAN,M,7
1978,OLE-MARTIN,M,8
1978,OLENA,F,12
1978,OLGA,F,46
1978,OLIVER,M,7
1978,OLIVIA,F,7
1978,OLIVIER,M,4
1978,OMAR,M,26
1978,OMID,M,4
1978,ORJAN,M,119
1978,OSCAR,M,9
1978,OSKAR,M,4
1978,OSMAN,M,8
1978,OTTAR,M,4
1978,OTTO,M,6
1978,OVE,M,53
1978,OYSTEIN,M,249
1978,OYVIND,M,328
1978,PAAL,M,10
1978,PAL,M,187
1978,PATRICIA,F,14
1978,PATRICK,M,20
1978,PATRIK,M,8
1978,PATRYCJA,F,8
1978,PATRYK,M,5
1978,PAUL,M,59
1978,PAULA,F,5
1978,PAULINA,F,4
1978,PAVEL,M,10
1978,PAWEL,M,96
1978,PEDER,M,20
1978,PEDRO,M,7
1978,PEGGY,F,4
1978,PER,M,318
1978,PERNILLE,F,20
1978,PETER,M,80
1978,PETRA,F,7
1978,PETTER,M,131
1978,PHILIP,M,8
1978,PHUONG,F,10
1978,PIA,F,45
1978,PIOTR,M,133
1978,PREBEN,M,22
1978,PRZEMYSLAW,M,34
1978,RACHEL,F,20
1978,RADOSLAW,M,33
1978,RAFAEL,M,9
1978,RAFAL,M,80
1978,RAGNA,F,8
1978,RAGNAR,M,23
1978,RAGNE,F,4
1978,RAGNHILD,F,146
1978,RAGNI,F,5
1978,RAGNVALD,M,8
1978,RAHMA,F,4
1978,RAINER,M,12
1978,RAKEL,F,15
1978,RAMONA,F,11
1978,RAMUNAS,M,21
1978,RANA,F,4
1978,RANDI,F,103
1978,RANIA,F,5
1978,RANNVEIG,F,17
1978,RANVEIG,F,11
1978,RASA,F,17
1978,RASMUS,M,15
1978,RAYMOND,M,128
1978,REBECCA,F,19
1978,REBEKKA,F,11
1978,REGINA,F,16
1978,REGINE,F,4
1978,REIDAR,M,31
1978,REIDUN,F,23
1978,REMI,M,35
1978,REMY,M,6
1978,RENATA,F,28
1978,RENATE,F,178
1978,RENATHE,F,8
1978,RENE,M,18
1978,RENEE,F,6
1978,REZA,M,6
1978,RICARDO,M,8
1978,RICHARD,M,86
1978,RIGMOR,F,7
1978,RIKARD,M,7
1978,RIKKE,F,23
1978,RINA,F,4
1978,RINO,M,5
1978,RITA,F,103
1978,ROALD,M,22
1978,ROAR,M,93
1978,ROBERT,M,210
1978,ROBERTAS,M,5
1978,ROBERTO,M,7
1978,ROBIN,M,30
1978,ROGER,M,190
1978,ROLAND,M,6
1978,ROLANDAS,M,5
1978,ROLF,M,91
1978,ROMAN,M,13
1978,RONNIE,M,14
1978,RONNY,M,225
1978,ROSA,F,5
1978,ROSE,F,9
1978,ROY,M,112
1978,RUBEN,M,34
1978,RUDI,M,13
1978,RUNA,F,4
1978,RUNAR,M,63
1978,RUNE,M,434
1978,RUTA,F,5
1978,RUTH,F,43
1978,RYAN,M,6
1978,RYSZARD,M,8
1978,SABA,F,6
1978,SABINA,F,5
1978,SABRINA,F,4
1978,SADIA,F,13
1978,SAFIA,F,6
1978,SAHRA,F,6
1978,SAID,M,15
1978,SAIMA,F,12
1978,SALAH,M,4
1978,SAM,M,7
1978,SAMANTHA,F,4
1978,SAMI,M,8
1978,SAMIR,M,12
1978,SAMIRA,F,8
1978,SAMUEL,M,18
1978,SANDRA,F,57
1978,SANJA,F,8
1978,SARA,F,62
1978,SARAH,F,22
1978,SAULIUS,M,15
1978,SEAN,M,6
1978,SEBASTIAN,M,57
1978,SELMA,F,9
1978,SENAIT,F,10
1978,SEYED,M,4
1978,SHEILA,F,6
1978,SHIRIN,F,7
1978,SIDSEL,F,6
1978,SIGBJORN,M,22
1978,SIGMUND,M,17
1978,SIGNE,F,33
1978,SIGRID,F,56
1978,SIGRUN,F,15
1978,SIGURD,M,35
1978,SIGVE,M,25
1978,SIHAM,F,4
1978,SILJA,F,16
1978,SILJE,F,323
1978,SILVIA,F,27
1978,SIMEN,M,51
1978,SIMON,M,52
1978,SIMONA,F,5
1978,SINDRE,M,48
1978,SIREN,F,19
1978,SIRI,F,159
1978,SIRIL,F,7
1978,SISSEL,F,79
1978,SIV,F,171
1978,SIVERT,M,4
1978,SIW,F,54
1978,SJUR,M,21
1978,SLAWOMIR,M,33
1978,SNORRE,M,17
1978,SOFIA,F,23
1978,SOFIE,F,5
1978,SOLFRID,F,30
1978,SOLGUNN,F,6
1978,SOLOMON,M,4
1978,SOLRUN,F,6
1978,SOLVE,M,7
1978,SOLVEIG,F,112
1978,SOLVOR,F,7
1978,SONDRE,M,34
1978,SONIA,F,9
1978,SONJA,F,28
1978,SOPHIE,F,4
1978,SOREN,M,12
1978,STALE,M,93
1978,STANISLAW,M,13
1978,STEFAN,M,67
1978,STEFFAN,M,6
1978,STEFFEN,M,51
1978,STEIN,M,108
1978,STEINAR,M,119
1978,STEN,M,21
1978,STEPHAN,M,12
1978,STEPHEN,M,13
1978,STEVE,M,11
1978,STEVEN,M,8
1978,STIAN,M,512
1978,STIG,M,190
1978,STINA,F,49
1978,STINE,F,190
1978,STURLA,M,23
1978,SUNNIVA,F,18
1978,SUSAN,F,19
1978,SUSANN,F,17
1978,SUSANNA,F,6
1978,SUSANNE,F,81
1978,SUZANNE,F,8
1978,SVANHILD,F,16
1978,SVEIN,M,218
1978,SVEIN-ERIK,M,4
1978,SVEINUNG,M,24
1978,SVEN,M,57
1978,SVEND,M,6
1978,SVENN,M,21
1978,SVERRE,M,56
1978,SVETLANA,F,17
1978,SYED,M,7
1978,SYLVI,F,8
1978,SYLVIA,F,29
1978,SYLWESTER,M,21
1978,SYLWIA,F,29
1978,SYNNE,F,29
1978,SZYMON,M,16
1978,TADAS,M,9
1978,TADEUSZ,M,8
1978,TAGE,M,5
1978,TAMARA,F,4
1978,TANJA,F,37
1978,TANYA,F,5
1978,TARA,F,5
1978,TARJEI,M,14
1978,TATIANA,F,20
1978,TATJANA,F,7
1978,TEA,F,6
1978,TED,M,4
1978,TERESA,F,12
1978,TERESE,F,21
1978,TERJE,M,224
1978,THALE,F,9
1978,THANH,F,9
1978,THANH,M,4
1978,THEA,F,25
1978,THEODOR,M,5
1978,THERESA,F,5
1978,THERESE,F,204
1978,THI,F,46
1978,THOMAS,M,605
1978,THOR,M,73
1978,THORBJORN,M,19
1978,THORE,M,10
1978,THORSTEIN,M,6
1978,THUY,F,14
1978,TIM,M,16
1978,TIMOTHY,M,4
1978,TINA,F,105
1978,TINE,F,44
1978,TIRIL,F,7
1978,TOBIAS,M,20
1978,TOM,M,277
1978,TOM-ERIK,M,5
1978,TOMAS,M,92
1978,TOMASZ,M,153
1978,TOMMY,M,267
1978,TONE,F,293
1978,TONJE,F,159
1978,TONNY,M,9
1978,TONY,M,38
1978,TOR,M,279
1978,TOR-ARNE,M,5
1978,TOR-ERIK,M,9
1978,TORA,F,4
1978,TORALF,M,5
1978,TORBEN,M,10
1978,TORBJORN,M,117
1978,TORD,M,27
1978,TORE,M,179
1978,TORFINN,M,8
1978,TORGEIR,M,68
1978,TORGER,M,8
1978,TORGRIM,M,13
1978,TORGUNN,F,4
1978,TORHILD,F,10
1978,TORIL,F,28
1978,TORILL,F,48
1978,TORJE,M,5
1978,TORKEL,M,5
1978,TORKIL,M,5
1978,TORKILD,M,6
1978,TORLEIF,M,10
1978,TORMOD,M,46
1978,TORODD,M,6
1978,TORSTEIN,M,60
1978,TORUN,F,10
1978,TORUNN,F,47
1978,TOVE,F,84
1978,TRINE,F,186
1978,TRINE-LISE,F,9
1978,TRON,M,9
1978,TROND,M,306
1978,TRUDE,F,133
1978,TRULS,M,53
1978,TRYGVE,M,41
1978,TRYM,M,5
1978,TURID,F,41
1978,TUVA,F,6
1978,ULF,M,14
1978,ULLA,F,7
1978,UNA,F,6
1978,UNN,F,8
1978,UNNI,F,42
1978,VAIDA,F,9
1978,VAIDAS,M,15
1978,VALENTIN,M,6
1978,VALENTINA,F,11
1978,VAN,M,5
1978,VANESSA,F,6
1978,VANJA,F,20
1978,VEBJORN,M,12
1978,VEGAR,M,40
1978,VEGARD,M,118
1978,VEMUND,M,6
1978,VENKE,F,11
1978,VERA,F,20
1978,VERONICA,F,153
1978,VERONIKA,F,60
1978,VIBECKE,F,8
1978,VIBEKE,F,179
1978,VICTOR,M,17
1978,VICTORIA,F,23
1978,VIDAR,M,165
1978,VIGDIS,F,29
1978,VIGGO,M,11
1978,VIKTOR,M,10
1978,VIKTORIA,F,6
1978,VILDE,F,5
1978,VILMA,F,12
1978,VIOLETA,F,12
1978,VIVI,F,8
1978,VIVIAN,F,39
1978,VLADIMIR,M,16
1978,VYTAUTAS,M,10
1978,WALDEMAR,M,14
1978,WALID,M,5
1978,WANJA,F,5
1978,WENCHE,F,110
1978,WENDY,F,6
1978,WERNER,M,12
1978,WIESLAW,M,13
1978,WIGGO,M,10
1978,WILHELM,M,4
1978,WILLIAM,M,14
1978,WILLY,M,10
1978,WOJCIECH,M,46
1978,YLVA,F,5
1978,YNGVAR,M,9
1978,YNGVE,M,64
1978,YNGVILD,F,4
1978,YONAS,M,13
1978,YOSEF,M,4
1978,YOUSSEF,M,5
1978,YUSUF,M,4
1978,YVONNE,F,62
1978,ZAHRA,F,13
1978,ZBIGNIEW,M,32
1978,ZEINAB,F,9
1978,ZORAN,M,7
1979,AASE,F,5
1979,AASMUND,M,8
1979,ABBAS,M,5
1979,ABDALLAH,M,4
1979,ABDI,M,15
1979,ABDIRAHMAN,M,7
1979,ABDUL,M,14
1979,ABDULKADIR,M,5
1979,ABDULLAH,M,11
1979,ABDULLAHI,M,5
1979,ABEL,M,5
1979,ABRAHAM,M,6
1979,ADA,F,5
1979,ADAM,M,72
1979,ADEL,M,5
1979,ADEM,M,7
1979,ADIL,M,5
1979,ADNAN,M,10
1979,ADRIAN,M,24
1979,ADRIANA,F,20
1979,AGATA,F,22
1979,AGATHE,F,4
1979,AGE,M,18
1979,AGNAR,M,4
1979,AGNES,F,18
1979,AGNETE,F,13
1979,AGNETHE,F,12
1979,AGNIESZKA,F,96
1979,AHMAD,M,39
1979,AHMED,M,58
1979,AHMET,M,7
1979,AIDA,F,10
1979,AILIN,F,5
1979,AINA,F,93
1979,AISHA,F,8
1979,AKSEL,M,18
1979,ALAN,M,10
1979,ALBERT,M,7
1979,ALEJANDRO,M,5
1979,ALEKSANDAR,M,17
1979,ALEKSANDER,M,56
1979,ALEKSANDR,M,6
1979,ALEKSANDRA,F,30
1979,ALEKSANDRS,M,9
1979,ALEX,M,11
1979,ALEXANDER,M,118
1979,ALEXANDRA,F,19
1979,ALEXANDRU,M,4
1979,ALF,M,60
1979,ALFRED,M,8
1979,ALI,M,65
1979,ALICE,F,11
1979,ALICJA,F,6
1979,ALINA,F,13
1979,ALLAN,M,17
1979,ALMA,F,6
1979,AMAL,F,12
1979,AMANDA,F,5
1979,AMANUEL,M,5
1979,AMIN,M,8
1979,AMINA,F,15
1979,AMIR,M,14
1979,AMNA,F,6
1979,AMUND,M,30
1979,AMY,F,6
1979,ANA,F,39
1979,ANASTASIA,F,7
1979,ANDERS,M,504
1979,ANDRE,M,177
1979,ANDREA,F,27
1979,ANDREAS,M,326
1979,ANDREI,M,11
1979,ANDREJ,M,10
1979,ANDRES,M,7
1979,ANDREW,M,14
1979,ANDRINE,F,4
1979,ANDRIS,M,6
1979,ANDRIUS,M,32
1979,ANDRZEJ,M,62
1979,ANE,F,62
1979,ANETA,F,22
1979,ANETT,F,23
1979,ANETTE,F,268
1979,ANGELA,F,11
1979,ANGELICA,F,4
1979,ANGELIKA,F,9
1979,ANINE,F,5
1979,ANITA,F,289
1979,ANJA,F,117
1979,ANN,F,234
1979,ANN-CHRISTIN,F,15
1979,ANN-HELEN,F,16
1979,ANN-KARIN,F,5
1979,ANN-KRISTIN,F,56
1979,ANN-MARI,F,9
1979,ANNA,F,251
1979,ANNE,F,593
1979,ANNE-BERIT,F,6
1979,ANNE-BRITT,F,5
1979,ANNE-GRETE,F,5
1979,ANNE-GRETHE,F,5
1979,ANNE-LISE,F,15
1979,ANNE-MARIE,F,8
1979,ANNE-MARIT,F,5
1979,ANNE-METTE,F,4
1979,ANNE-SOFIE,F,4
1979,ANNELI,F,11
1979,ANNETTE,F,89
1979,ANNIE,F,9
1979,ANNIKA,F,10
1979,ANNIKEN,F,46
1979,ANNY,F,5
1979,ANTHONY,M,9
1979,ANTON,M,9
1979,ANTONIO,M,11
1979,ARE,M,46
1979,ARILD,M,107
1979,ARKADIUSZ,M,27
1979,ARNE,M,126
1979,ARNFINN,M,18
1979,ARNHILD,F,7
1979,ARNSTEIN,M,19
1979,ARNT,M,45
1979,ARON,M,5
1979,ARTHUR,M,12
1979,ARTUR,M,51
1979,ARTURAS,M,13
1979,ARUNAS,M,7
1979,ARVE,M,41
1979,ARVID,M,16
1979,ARVYDAS,M,4
1979,ASBJORN,M,43
1979,ASGEIR,M,27
1979,ASHA,F,4
1979,ASLAK,M,12
1979,ASLE,M,26
1979,ASMA,F,5
1979,ASMUND,M,51
1979,ASTA,F,5
1979,ASTRI,F,6
1979,ASTRID,F,94
1979,ATLE,M,61
1979,AUD,F,25
1979,AUDHILD,F,9
1979,AUDRIUS,M,13
1979,AUDUN,M,75
1979,AUSRA,F,5
1979,AXEL,M,14
1979,AYAN,F,4
1979,AYMAN,M,9
1979,AYSE,F,8
1979,AZRA,F,8
1979,BARBARA,F,33
1979,BARBRO,F,24
1979,BARD,M,86
1979,BARTLOMIEJ,M,18
1979,BARTOSZ,M,20
1979,BEATA,F,25
1979,BEATE,F,151
1979,BEATHE,F,12
1979,BEATRICE,F,10
1979,BELINDA,F,13
1979,BEN,M,15
1979,BENDIK,M,13
1979,BENEDICTE,F,35
1979,BENEDIKTE,F,19
1979,BENGT,M,21
1979,BENJAMIN,M,26
1979,BENNY,M,6
1979,BENT,M,40
1979,BENTE,F,153
1979,BERGLJOT,F,6
1979,BERIT,F,65
1979,BERNHARD,M,5
1979,BERNT,M,49
1979,BETTINA,F,8
1979,BIANCA,F,14
1979,BILAL,M,5
1979,BIRGER,M,19
1979,BIRGIT,F,24
1979,BIRGITTA,F,5
1979,BIRGITTE,F,39
1979,BIRTE,F,13
1979,BIRTHE,F,16
1979,BJARNE,M,40
1979,BJARTE,M,48
1979,BJORGE,M,6
1979,BJORN,M,423
1979,BJORN-ERIK,M,7
1979,BJORNAR,M,87
1979,BO,M,12
1979,BODIL,F,34
1979,BOGDAN,M,12
1979,BOGUSLAW,M,6
1979,BORGAR,M,8
1979,BORGE,M,38
1979,BORGHILD,F,9
1979,BORGNY,F,4
1979,BORIS,M,4
1979,BORRE,M,12
1979,BOZENA,F,6
1979,BRAGE,M,4
1979,BREDE,M,6
1979,BRIAN,M,9
1979,BRIT,F,14
1979,BRITA,F,21
1979,BRITT,F,49
